country,year, gdp_for_year ($) ,gdp_per_capita ($)
Suriname,2014,"5,240,606,061",10530
Suriname,2014,"5,240,606,061",10530
Suriname,2014,"5,240,606,061",10530
Suriname,2014,"5,240,606,061",10530
Suriname,2014,"5,240,606,061",10530
Suriname,2014,"5,240,606,061",10530
Suriname,2014,"5,240,606,061",10530
Suriname,2014,"5,240,606,061",10530
Suriname,2014,"5,240,606,061",10530
Suriname,2014,"5,240,606,061",10530
Sweden,1987,"180,429,286,796",22813
Sweden,1987,"180,429,286,796",22813
Sweden,1987,"180,429,286,796",22813
Sweden,1987,"180,429,286,796",22813
Sweden,1987,"180,429,286,796",22813
Sweden,1987,"180,429,286,796",22813
Sweden,1987,"180,429,286,796",22813
Sweden,1987,"180,429,286,796",22813
Sweden,1987,"180,429,286,796",22813
Sweden,1987,"180,429,286,796",22813
Sweden,1987,"180,429,286,796",22813
Sweden,1987,"180,429,286,796",22813
Sweden,1988,"204,068,257,818",25731
Sweden,1988,"204,068,257,818",25731
Sweden,1988,"204,068,257,818",25731
Sweden,1988,"204,068,257,818",25731
Sweden,1988,"204,068,257,818",25731
Sweden,1988,"204,068,257,818",25731
Sweden,1988,"204,068,257,818",25731
Sweden,1988,"204,068,257,818",25731
Sweden,1988,"204,068,257,818",25731
Sweden,1988,"204,068,257,818",25731
Sweden,1988,"204,068,257,818",25731
Sweden,1988,"204,068,257,818",25731
Sweden,1989,"214,875,344,910",26978
Sweden,1989,"214,875,344,910",26978
Sweden,1989,"214,875,344,910",26978
Sweden,1989,"214,875,344,910",26978
Sweden,1989,"214,875,344,910",26978
Sweden,1989,"214,875,344,910",26978
Sweden,1989,"214,875,344,910",26978
Sweden,1989,"214,875,344,910",26978
Sweden,1989,"214,875,344,910",26978
Sweden,1989,"214,875,344,910",26978
Sweden,1989,"214,875,344,910",26978
Sweden,1989,"214,875,344,910",26978
Sweden,1990,"258,154,283,909",32246
Sweden,1990,"258,154,283,909",32246
Sweden,1990,"258,154,283,909",32246
Sweden,1990,"258,154,283,909",32246
Sweden,1990,"258,154,283,909",32246
Sweden,1990,"258,154,283,909",32246
Sweden,1990,"258,154,283,909",32246
Sweden,1990,"258,154,283,909",32246
Sweden,1990,"258,154,283,909",32246
Sweden,1990,"258,154,283,909",32246
Sweden,1990,"258,154,283,909",32246
Sweden,1990,"258,154,283,909",32246
Sweden,1991,"270,362,531,377",33623
Sweden,1991,"270,362,531,377",33623
Sweden,1991,"270,362,531,377",33623
Sweden,1991,"270,362,531,377",33623
Sweden,1991,"270,362,531,377",33623
Sweden,1991,"270,362,531,377",33623
Sweden,1991,"270,362,531,377",33623
Sweden,1991,"270,362,531,377",33623
Sweden,1991,"270,362,531,377",33623
Sweden,1991,"270,362,531,377",33623
Sweden,1991,"270,362,531,377",33623
Sweden,1991,"270,362,531,377",33623
Sweden,1992,"280,312,318,915",34721
Sweden,1992,"280,312,318,915",34721
Sweden,1992,"280,312,318,915",34721
Sweden,1992,"280,312,318,915",34721
Sweden,1992,"280,312,318,915",34721
Sweden,1992,"280,312,318,915",34721
Sweden,1992,"280,312,318,915",34721
Sweden,1992,"280,312,318,915",34721
Sweden,1992,"280,312,318,915",34721
Sweden,1992,"280,312,318,915",34721
Sweden,1992,"280,312,318,915",34721
Sweden,1992,"280,312,318,915",34721
Sweden,1993,"209,950,792,713",25880
Sweden,1993,"209,950,792,713",25880
Sweden,1993,"209,950,792,713",25880
Sweden,1993,"209,950,792,713",25880
Sweden,1993,"209,950,792,713",25880
Sweden,1993,"209,950,792,713",25880
Sweden,1993,"209,950,792,713",25880
Sweden,1993,"209,950,792,713",25880
Sweden,1993,"209,950,792,713",25880
Sweden,1993,"209,950,792,713",25880
Sweden,1993,"209,950,792,713",25880
Sweden,1993,"209,950,792,713",25880
Sweden,1994,"226,079,963,712",27658
Sweden,1994,"226,079,963,712",27658
Sweden,1994,"226,079,963,712",27658
Sweden,1994,"226,079,963,712",27658
Sweden,1994,"226,079,963,712",27658
Sweden,1994,"226,079,963,712",27658
Sweden,1994,"226,079,963,712",27658
Sweden,1994,"226,079,963,712",27658
Sweden,1994,"226,079,963,712",27658
Sweden,1994,"226,079,963,712",27658
Sweden,1994,"226,079,963,712",27658
Sweden,1994,"226,079,963,712",27658
Sweden,1995,"264,051,981,551",32072
Sweden,1995,"264,051,981,551",32072
Sweden,1995,"264,051,981,551",32072
Sweden,1995,"264,051,981,551",32072
Sweden,1995,"264,051,981,551",32072
Sweden,1995,"264,051,981,551",32072
Sweden,1995,"264,051,981,551",32072
Sweden,1995,"264,051,981,551",32072
Sweden,1995,"264,051,981,551",32072
Sweden,1995,"264,051,981,551",32072
Sweden,1995,"264,051,981,551",32072
Sweden,1995,"264,051,981,551",32072
Sweden,1996,"288,103,936,773",34819
Sweden,1996,"288,103,936,773",34819
Sweden,1996,"288,103,936,773",34819
Sweden,1996,"288,103,936,773",34819
Sweden,1996,"288,103,936,773",34819
Sweden,1996,"288,103,936,773",34819
Sweden,1996,"288,103,936,773",34819
Sweden,1996,"288,103,936,773",34819
Sweden,1996,"288,103,936,773",34819
Sweden,1996,"288,103,936,773",34819
Sweden,1996,"288,103,936,773",34819
Sweden,1996,"288,103,936,773",34819
Sweden,1997,"264,477,727,279",31821
Sweden,1997,"264,477,727,279",31821
Sweden,1997,"264,477,727,279",31821
Sweden,1997,"264,477,727,279",31821
Sweden,1997,"264,477,727,279",31821
Sweden,1997,"264,477,727,279",31821
Sweden,1997,"264,477,727,279",31821
Sweden,1997,"264,477,727,279",31821
Sweden,1997,"264,477,727,279",31821
Sweden,1997,"264,477,727,279",31821
Sweden,1997,"264,477,727,279",31821
Sweden,1997,"264,477,727,279",31821
Sweden,1998,"266,800,462,899",31966
Sweden,1998,"266,800,462,899",31966
Sweden,1998,"266,800,462,899",31966
Sweden,1998,"266,800,462,899",31966
Sweden,1998,"266,800,462,899",31966
Sweden,1998,"266,800,462,899",31966
Sweden,1998,"266,800,462,899",31966
Sweden,1998,"266,800,462,899",31966
Sweden,1998,"266,800,462,899",31966
Sweden,1998,"266,800,462,899",31966
Sweden,1998,"266,800,462,899",31966
Sweden,1998,"266,800,462,899",31966
Sweden,1999,"270,847,937,645",32328
Sweden,1999,"270,847,937,645",32328
Sweden,1999,"270,847,937,645",32328
Sweden,1999,"270,847,937,645",32328
Sweden,1999,"270,847,937,645",32328
Sweden,1999,"270,847,937,645",32328
Sweden,1999,"270,847,937,645",32328
Sweden,1999,"270,847,937,645",32328
Sweden,1999,"270,847,937,645",32328
Sweden,1999,"270,847,937,645",32328
Sweden,1999,"270,847,937,645",32328
Sweden,1999,"270,847,937,645",32328
Sweden,2000,"259,802,012,617",30896
Sweden,2000,"259,802,012,617",30896
Sweden,2000,"259,802,012,617",30896
Sweden,2000,"259,802,012,617",30896
Sweden,2000,"259,802,012,617",30896
Sweden,2000,"259,802,012,617",30896
Sweden,2000,"259,802,012,617",30896
Sweden,2000,"259,802,012,617",30896
Sweden,2000,"259,802,012,617",30896
Sweden,2000,"259,802,012,617",30896
Sweden,2000,"259,802,012,617",30896
Sweden,2000,"259,802,012,617",30896
Sweden,2001,"239,917,320,967",28429
Sweden,2001,"239,917,320,967",28429
Sweden,2001,"239,917,320,967",28429
Sweden,2001,"239,917,320,967",28429
Sweden,2001,"239,917,320,967",28429
Sweden,2001,"239,917,320,967",28429
Sweden,2001,"239,917,320,967",28429
Sweden,2001,"239,917,320,967",28429
Sweden,2001,"239,917,320,967",28429
Sweden,2001,"239,917,320,967",28429
Sweden,2001,"239,917,320,967",28429
Sweden,2001,"239,917,320,967",28429
Sweden,2002,"263,926,220,333",31175
Sweden,2002,"263,926,220,333",31175
Sweden,2002,"263,926,220,333",31175
Sweden,2002,"263,926,220,333",31175
Sweden,2002,"263,926,220,333",31175
Sweden,2002,"263,926,220,333",31175
Sweden,2002,"263,926,220,333",31175
Sweden,2002,"263,926,220,333",31175
Sweden,2002,"263,926,220,333",31175
Sweden,2002,"263,926,220,333",31175
Sweden,2002,"263,926,220,333",31175
Sweden,2002,"263,926,220,333",31175
Sweden,2003,"331,108,912,605",38997
Sweden,2003,"331,108,912,605",38997
Sweden,2003,"331,108,912,605",38997
Sweden,2003,"331,108,912,605",38997
Sweden,2003,"331,108,912,605",38997
Sweden,2003,"331,108,912,605",38997
Sweden,2003,"331,108,912,605",38997
Sweden,2003,"331,108,912,605",38997
Sweden,2003,"331,108,912,605",38997
Sweden,2003,"331,108,912,605",38997
Sweden,2003,"331,108,912,605",38997
Sweden,2003,"331,108,912,605",38997
Sweden,2004,"381,705,425,302",44831
Sweden,2004,"381,705,425,302",44831
Sweden,2004,"381,705,425,302",44831
Sweden,2004,"381,705,425,302",44831
Sweden,2004,"381,705,425,302",44831
Sweden,2004,"381,705,425,302",44831
Sweden,2004,"381,705,425,302",44831
Sweden,2004,"381,705,425,302",44831
Sweden,2004,"381,705,425,302",44831
Sweden,2004,"381,705,425,302",44831
Sweden,2004,"381,705,425,302",44831
Sweden,2004,"381,705,425,302",44831
Sweden,2005,"389,042,298,377",45563
Sweden,2005,"389,042,298,377",45563
Sweden,2005,"389,042,298,377",45563
Sweden,2005,"389,042,298,377",45563
Sweden,2005,"389,042,298,377",45563
Sweden,2005,"389,042,298,377",45563
Sweden,2005,"389,042,298,377",45563
Sweden,2005,"389,042,298,377",45563
Sweden,2005,"389,042,298,377",45563
Sweden,2005,"389,042,298,377",45563
Sweden,2005,"389,042,298,377",45563
Sweden,2005,"389,042,298,377",45563
Sweden,2006,"420,032,121,656",48977
Sweden,2006,"420,032,121,656",48977
Sweden,2006,"420,032,121,656",48977
Sweden,2006,"420,032,121,656",48977
Sweden,2006,"420,032,121,656",48977
Sweden,2006,"420,032,121,656",48977
Sweden,2006,"420,032,121,656",48977
Sweden,2006,"420,032,121,656",48977
Sweden,2006,"420,032,121,656",48977
Sweden,2006,"420,032,121,656",48977
Sweden,2006,"420,032,121,656",48977
Sweden,2006,"420,032,121,656",48977
Sweden,2007,"487,816,328,342",56531
Sweden,2007,"487,816,328,342",56531
Sweden,2007,"487,816,328,342",56531
Sweden,2007,"487,816,328,342",56531
Sweden,2007,"487,816,328,342",56531
Sweden,2007,"487,816,328,342",56531
Sweden,2007,"487,816,328,342",56531
Sweden,2007,"487,816,328,342",56531
Sweden,2007,"487,816,328,342",56531
Sweden,2007,"487,816,328,342",56531
Sweden,2007,"487,816,328,342",56531
Sweden,2007,"487,816,328,342",56531
Sweden,2008,"513,965,650,650",59155
Sweden,2008,"513,965,650,650",59155
Sweden,2008,"513,965,650,650",59155
Sweden,2008,"513,965,650,650",59155
Sweden,2008,"513,965,650,650",59155
Sweden,2008,"513,965,650,650",59155
Sweden,2008,"513,965,650,650",59155
Sweden,2008,"513,965,650,650",59155
Sweden,2008,"513,965,650,650",59155
Sweden,2008,"513,965,650,650",59155
Sweden,2008,"513,965,650,650",59155
Sweden,2008,"513,965,650,650",59155
Sweden,2009,"429,657,033,108",49070
Sweden,2009,"429,657,033,108",49070
Sweden,2009,"429,657,033,108",49070
Sweden,2009,"429,657,033,108",49070
Sweden,2009,"429,657,033,108",49070
Sweden,2009,"429,657,033,108",49070
Sweden,2009,"429,657,033,108",49070
Sweden,2009,"429,657,033,108",49070
Sweden,2009,"429,657,033,108",49070
Sweden,2009,"429,657,033,108",49070
Sweden,2009,"429,657,033,108",49070
Sweden,2009,"429,657,033,108",49070
Sweden,2010,"488,377,689,565",55352
Sweden,2010,"488,377,689,565",55352
Sweden,2010,"488,377,689,565",55352
Sweden,2010,"488,377,689,565",55352
Sweden,2010,"488,377,689,565",55352
Sweden,2010,"488,377,689,565",55352
Sweden,2010,"488,377,689,565",55352
Sweden,2010,"488,377,689,565",55352
Sweden,2010,"488,377,689,565",55352
Sweden,2010,"488,377,689,565",55352
Sweden,2010,"488,377,689,565",55352
Sweden,2010,"488,377,689,565",55352
Sweden,2011,"563,109,663,291",63380
Sweden,2011,"563,109,663,291",63380
Sweden,2011,"563,109,663,291",63380
Sweden,2011,"563,109,663,291",63380
Sweden,2011,"563,109,663,291",63380
Sweden,2011,"563,109,663,291",63380
Sweden,2011,"563,109,663,291",63380
Sweden,2011,"563,109,663,291",63380
Sweden,2011,"563,109,663,291",63380
Sweden,2011,"563,109,663,291",63380
Sweden,2011,"563,109,663,291",63380
Sweden,2011,"563,109,663,291",63380
Sweden,2012,"543,880,647,757",60776
Sweden,2012,"543,880,647,757",60776
Sweden,2012,"543,880,647,757",60776
Sweden,2012,"543,880,647,757",60776
Sweden,2012,"543,880,647,757",60776
Sweden,2012,"543,880,647,757",60776
Sweden,2012,"543,880,647,757",60776
Sweden,2012,"543,880,647,757",60776
Sweden,2012,"543,880,647,757",60776
Sweden,2012,"543,880,647,757",60776
Sweden,2012,"543,880,647,757",60776
Sweden,2012,"543,880,647,757",60776
Sweden,2013,"578,742,001,488",64133
Sweden,2013,"578,742,001,488",64133
Sweden,2013,"578,742,001,488",64133
Sweden,2013,"578,742,001,488",64133
Sweden,2013,"578,742,001,488",64133
Sweden,2013,"578,742,001,488",64133
Sweden,2013,"578,742,001,488",64133
Sweden,2013,"578,742,001,488",64133
Sweden,2013,"578,742,001,488",64133
Sweden,2013,"578,742,001,488",64133
Sweden,2013,"578,742,001,488",64133
Sweden,2013,"578,742,001,488",64133
Sweden,2014,"573,817,719,109",62956
Sweden,2014,"573,817,719,109",62956
Sweden,2014,"573,817,719,109",62956
Sweden,2014,"573,817,719,109",62956
Sweden,2014,"573,817,719,109",62956
Sweden,2014,"573,817,719,109",62956
Sweden,2014,"573,817,719,109",62956
Sweden,2014,"573,817,719,109",62956
Sweden,2014,"573,817,719,109",62956
Sweden,2014,"573,817,719,109",62956
Sweden,2014,"573,817,719,109",62956
Sweden,2014,"573,817,719,109",62956
Sweden,2015,"497,918,109,302",54629
Sweden,2015,"497,918,109,302",54629
Sweden,2015,"497,918,109,302",54629
Sweden,2015,"497,918,109,302",54629
Sweden,2015,"497,918,109,302",54629
Sweden,2015,"497,918,109,302",54629
Sweden,2015,"497,918,109,302",54629
Sweden,2015,"497,918,109,302",54629
Sweden,2015,"497,918,109,302",54629
Sweden,2015,"497,918,109,302",54629
Sweden,2015,"497,918,109,302",54629
Sweden,2015,"497,918,109,302",54629
Sweden,2016,"514,459,972,806",55594
Sweden,2016,"514,459,972,806",55594
Sweden,2016,"514,459,972,806",55594
Sweden,2016,"514,459,972,806",55594
Sweden,2016,"514,459,972,806",55594
Sweden,2016,"514,459,972,806",55594
Sweden,2016,"514,459,972,806",55594
Sweden,2016,"514,459,972,806",55594
Sweden,2016,"514,459,972,806",55594
Sweden,2016,"514,459,972,806",55594
Switzerland,1995,"342,617,007,104",51774
Switzerland,1995,"342,617,007,104",51774
Switzerland,1995,"342,617,007,104",51774
Switzerland,1995,"342,617,007,104",51774
Switzerland,1995,"342,617,007,104",51774
Switzerland,1995,"342,617,007,104",51774
Switzerland,1995,"342,617,007,104",51774
Switzerland,1995,"342,617,007,104",51774
Switzerland,1995,"342,617,007,104",51774
Switzerland,1995,"342,617,007,104",51774
Switzerland,1995,"342,617,007,104",51774
Switzerland,1995,"342,617,007,104",51774
Switzerland,1996,"330,091,688,350",49621
Switzerland,1996,"330,091,688,350",49621
Switzerland,1996,"330,091,688,350",49621
Switzerland,1996,"330,091,688,350",49621
Switzerland,1996,"330,091,688,350",49621
Switzerland,1996,"330,091,688,350",49621
Switzerland,1996,"330,091,688,350",49621
Switzerland,1996,"330,091,688,350",49621
Switzerland,1996,"330,091,688,350",49621
Switzerland,1996,"330,091,688,350",49621
Switzerland,1996,"330,091,688,350",49621
Switzerland,1996,"330,091,688,350",49621
Switzerland,1997,"286,519,135,327",42923
Switzerland,1997,"286,519,135,327",42923
Switzerland,1997,"286,519,135,327",42923
Switzerland,1997,"286,519,135,327",42923
Switzerland,1997,"286,519,135,327",42923
Switzerland,1997,"286,519,135,327",42923
Switzerland,1997,"286,519,135,327",42923
Switzerland,1997,"286,519,135,327",42923
Switzerland,1997,"286,519,135,327",42923
Switzerland,1997,"286,519,135,327",42923
Switzerland,1997,"286,519,135,327",42923
Switzerland,1997,"286,519,135,327",42923
Switzerland,1998,"295,045,152,021",43872
Switzerland,1998,"295,045,152,021",43872
Switzerland,1998,"295,045,152,021",43872
Switzerland,1998,"295,045,152,021",43872
Switzerland,1998,"295,045,152,021",43872
Switzerland,1998,"295,045,152,021",43872
Switzerland,1998,"295,045,152,021",43872
Switzerland,1998,"295,045,152,021",43872
Switzerland,1998,"295,045,152,021",43872
Switzerland,1998,"295,045,152,021",43872
Switzerland,1998,"295,045,152,021",43872
Switzerland,1998,"295,045,152,021",43872
Switzerland,1999,"289,912,492,345",42859
Switzerland,1999,"289,912,492,345",42859
Switzerland,1999,"289,912,492,345",42859
Switzerland,1999,"289,912,492,345",42859
Switzerland,1999,"289,912,492,345",42859
Switzerland,1999,"289,912,492,345",42859
Switzerland,1999,"289,912,492,345",42859
Switzerland,1999,"289,912,492,345",42859
Switzerland,1999,"289,912,492,345",42859
Switzerland,1999,"289,912,492,345",42859
Switzerland,1999,"289,912,492,345",42859
Switzerland,1999,"289,912,492,345",42859
Switzerland,2000,"272,055,499,941",39952
Switzerland,2000,"272,055,499,941",39952
Switzerland,2000,"272,055,499,941",39952
Switzerland,2000,"272,055,499,941",39952
Switzerland,2000,"272,055,499,941",39952
Switzerland,2000,"272,055,499,941",39952
Switzerland,2000,"272,055,499,941",39952
Switzerland,2000,"272,055,499,941",39952
Switzerland,2000,"272,055,499,941",39952
Switzerland,2000,"272,055,499,941",39952
Switzerland,2000,"272,055,499,941",39952
Switzerland,2000,"272,055,499,941",39952
Switzerland,2001,"278,631,271,391",40582
Switzerland,2001,"278,631,271,391",40582
Switzerland,2001,"278,631,271,391",40582
Switzerland,2001,"278,631,271,391",40582
Switzerland,2001,"278,631,271,391",40582
Switzerland,2001,"278,631,271,391",40582
Switzerland,2001,"278,631,271,391",40582
Switzerland,2001,"278,631,271,391",40582
Switzerland,2001,"278,631,271,391",40582
Switzerland,2001,"278,631,271,391",40582
Switzerland,2001,"278,631,271,391",40582
Switzerland,2001,"278,631,271,391",40582
Switzerland,2002,"301,416,810,214",43419
Switzerland,2002,"301,416,810,214",43419
Switzerland,2002,"301,416,810,214",43419
Switzerland,2002,"301,416,810,214",43419
Switzerland,2002,"301,416,810,214",43419
Switzerland,2002,"301,416,810,214",43419
Switzerland,2002,"301,416,810,214",43419
Switzerland,2002,"301,416,810,214",43419
Switzerland,2002,"301,416,810,214",43419
Switzerland,2002,"301,416,810,214",43419
Switzerland,2002,"301,416,810,214",43419
Switzerland,2002,"301,416,810,214",43419
Switzerland,2003,"352,914,820,747",50639
Switzerland,2003,"352,914,820,747",50639
Switzerland,2003,"352,914,820,747",50639
Switzerland,2003,"352,914,820,747",50639
Switzerland,2003,"352,914,820,747",50639
Switzerland,2003,"352,914,820,747",50639
Switzerland,2003,"352,914,820,747",50639
Switzerland,2003,"352,914,820,747",50639
Switzerland,2003,"352,914,820,747",50639
Switzerland,2003,"352,914,820,747",50639
Switzerland,2003,"352,914,820,747",50639
Switzerland,2003,"352,914,820,747",50639
Switzerland,2004,"394,163,688,621",56123
Switzerland,2004,"394,163,688,621",56123
Switzerland,2004,"394,163,688,621",56123
Switzerland,2004,"394,163,688,621",56123
Switzerland,2004,"394,163,688,621",56123
Switzerland,2004,"394,163,688,621",56123
Switzerland,2004,"394,163,688,621",56123
Switzerland,2004,"394,163,688,621",56123
Switzerland,2004,"394,163,688,621",56123
Switzerland,2004,"394,163,688,621",56123
Switzerland,2004,"394,163,688,621",56123
Switzerland,2004,"394,163,688,621",56123
Switzerland,2005,"408,689,353,999",57790
Switzerland,2005,"408,689,353,999",57790
Switzerland,2005,"408,689,353,999",57790
Switzerland,2005,"408,689,353,999",57790
Switzerland,2005,"408,689,353,999",57790
Switzerland,2005,"408,689,353,999",57790
Switzerland,2005,"408,689,353,999",57790
Switzerland,2005,"408,689,353,999",57790
Switzerland,2005,"408,689,353,999",57790
Switzerland,2005,"408,689,353,999",57790
Switzerland,2005,"408,689,353,999",57790
Switzerland,2005,"408,689,353,999",57790
Switzerland,2006,"430,921,192,375",60536
Switzerland,2006,"430,921,192,375",60536
Switzerland,2006,"430,921,192,375",60536
Switzerland,2006,"430,921,192,375",60536
Switzerland,2006,"430,921,192,375",60536
Switzerland,2006,"430,921,192,375",60536
Switzerland,2006,"430,921,192,375",60536
Switzerland,2006,"430,921,192,375",60536
Switzerland,2006,"430,921,192,375",60536
Switzerland,2006,"430,921,192,375",60536
Switzerland,2006,"430,921,192,375",60536
Switzerland,2006,"430,921,192,375",60536
Switzerland,2007,"479,913,034,322",66807
Switzerland,2007,"479,913,034,322",66807
Switzerland,2007,"479,913,034,322",66807
